scenario_group,scenario_name,scenario_variant,variable,use_technology_fuel,country,model,unit,time_resolution,timestamp,value
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 03:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 04:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 05:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 06:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 07:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 08:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 09:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 10:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 11:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 12:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 13:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 14:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 15:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 16:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 17:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 18:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 19:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 20:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 21:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 22:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 23:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 00:00,0.36183724
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 01:00,0.4298903
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 02:00,0.51110107
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 03:00,0.66739666
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 04:00,0.8146583
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 05:00,0.8024778
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 06:00,0.64232075
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 07:00,0.6519268
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 08:00,0.9326963
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 09:00,1.0643212
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 10:00,1.0245143
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 11:00,1.197686
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 12:00,1.2929603
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 13:00,1.4066842
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 14:00,1.5897719
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 15:00,1.5757321
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 16:00,1.5460796
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 17:00,1.4840573
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 18:00,1.3592733
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 19:00,1.2143239
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 20:00,0.96492314
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 21:00,0.70420015
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 22:00,0.5628262
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.02.2050 23:00,0.6221312
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 00:00,0.41148973
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 01:00,0.42712167
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 02:00,0.41134658
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 03:00,0.37390152
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 04:00,0.428124
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 05:00,0.32256672
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 06:00,0.33733946
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 07:00,0.4140672
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 08:00,0.43327898
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 09:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 10:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 11:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 12:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 13:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 14:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 15:00,0.39757615
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 16:00,0.3261465
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 17:00,0.31810385
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 18:00,0.3556921
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 19:00,0.3171015
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 20:00,0.32414183
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 21:00,0.33819863
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 22:00,0.3171015
cross202209,domestic-alone,reference,electricity_supply_typical_day,wind,CH,seseth,GW,typical-day,01.07.2050 23:00,0.31967896
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 00:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 01:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 02:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 03:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 04:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 05:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 06:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 07:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 08:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 09:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 10:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 11:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 12:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 13:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 14:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 15:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 16:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 17:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 18:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 19:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 20:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 21:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 22:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.02.2050 23:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 00:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 01:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 02:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 03:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 04:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 05:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 06:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 07:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 08:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 09:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 10:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 11:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 12:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 13:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 14:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 15:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 16:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 17:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 18:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 19:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 20:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 21:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 22:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,geothermal_pp,CH,seseth,GW,typical-day,01.07.2050 23:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 00:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 01:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 02:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 03:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 04:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 05:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 06:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 07:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 08:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 09:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 10:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 11:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 12:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 13:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 14:00,0.017943677
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 15:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 16:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 17:00,0.001277008
cross202209,domestic-alone,reference,electricity_supply_typical_day,imports,CH,seseth,GW,typical-day,01.02.2050 18:00,0.001277008
